CSDUID,DAUID
4806034,48061689
4806034,48061690
4806034,48061691
4806034,48061692
4806034,48061693
4806034,48061694
4806034,48061695
4806034,48061696
4806034,48061697
4806034,48061698
4806028,48061699
4806034,48061700
4806034,48061701
4806032,48061704
4806032,48061705
4806032,48061706
4806032,48061708
4806032,48061710
4806029,48061713
4806029,48061714
4806029,48061715
4806029,48061716
4806028,48061718
4806026,48061721
4806026,48061722
4806026,48061723
4806021,48061727
4806021,48061730
4806021,48061732
4806021,48061733
4806021,48061734
4806021,48061735
4806021,48061739
4806021,48061740
4806021,48061741
4806021,48061742
4806021,48061743
4806021,48061744
4806021,48061746
4806021,48061747
4806021,48061748
4806021,48061749
4806021,48061750
4806021,48061751
4806021,48061752
4806021,48061754
4806021,48061755
4806021,48061756
4806016,48061762
4806016,48061763
4806016,48061764
4806016,48061765
4806016,48061766
4806016,48061767
4806016,48061768
4806016,48061769
4806016,48061770
4806016,48061771
4806016,48061772
4806016,48061773
4806016,48061774
4806016,48061775
4806016,48061776
4806016,48061777
4806016,48061778
4806016,48061779
4806016,48061780
4806016,48061781
4806016,48061785
4806016,48061786
4806016,48061789
4806016,48061790
4806016,48061792
4806016,48061793
4806016,48061795
4806016,48061796
4806016,48061797
4806016,48061800
4806016,48061801
4806016,48061802
4806016,48061803
4806016,48061804
4806016,48061805
4806016,48061806
4806016,48061807
4806016,48061808
4806016,48061809
4806016,48061811
4806016,48061812
4806016,48061814
4806014,48061816
4806014,48061817
4806014,48061818
4806014,48061819
4806014,48061821
4806014,48061822
4806014,48061823
4806019,48061824
4806019,48061825
4806019,48061826
4806019,48061827
4806019,48061828
4806019,48061829
4806019,48061831
4806019,48061832
4806019,48061833
4806019,48061835
4806019,48061836
4806019,48061837
4806019,48061838
4806019,48061839
4806019,48061841
4806019,48061842
4806019,48061843
4806019,48061844
4806014,48061847
4806014,48061848
4806014,48061849
4806014,48061850
4806014,48061851
4806014,48061852
4806014,48061853
4806014,48061854
4806014,48061855
4806016,48061858
4806016,48061860
4806016,48061864
4806016,48061865
4806014,48061868
4806016,48061870
4806016,48061871
4806016,48061872
4806016,48061873
4806016,48061874
4806016,48061875
4806016,48061876
4806016,48061877
4806016,48061878
4806016,48061880
4806016,48061881
4806016,48061882
4806016,48061883
4806016,48061884
4806016,48061885
4806016,48061886
4806016,48061887
4806016,48061888
4806014,48061889
4806014,48061890
4806001,48061892
4806001,48061893
4806001,48061894
4806014,48061899
4806804,48061900
4806804,48061901
4806001,48061902
4806001,48061903
4806009,48061904
4806009,48061905
4806009,48061906
4806803,48061908
4806803,48061909
4806008,48061911
4806001,48061913
4806001,48061914
4806012,48061916
4806012,48061917
4806012,48061918
4806012,48061919
4806012,48061921
4806012,48061922
4806012,48061923
4806012,48061924
4806012,48061927
4806012,48061928
4806012,48061929
4806012,48061932
4806012,48061933
4806012,48061934
4806012,48061935
4806012,48061936
4806012,48061937
4806001,48061938
4806001,48061940
4806001,48061941
4806016,48061946
4806016,48061947
4806016,48061949
4806016,48061951
4806016,48061953
4806016,48061956
4806016,48061957
4806016,48061958
4806016,48061959
4806014,48061963
4806014,48061964
4806014,48061965
4806014,48061966
4806014,48061967
4806017,48061969
4806017,48061972
4806014,48061980
4806016,48061986
4806016,48061987
4806016,48061988
4806016,48061989
4806016,48061990
4806016,48061991
4806016,48061992
4806016,48061993
4806016,48061994
4806016,48061995
4806016,48061996
4806016,48061997
4806016,48062001
4806016,48062002
4806016,48062003
4806016,48062004
4806016,48062005
4806016,48062006
4806016,48062008
4806016,48062009
4806016,48062010
4806016,48062011
4806014,48062012
4806014,48062013
4806014,48062014
4806014,48062015
4806014,48062016
4806022,48062017
4806022,48062018
4806014,48062019
4806024,48062020
4806024,48062021
4806028,48062022
4806028,48062023
4806028,48062024
4806016,48062026
4806016,48062027
4806016,48062028
4806016,48062029
4806016,48062030
4806016,48062031
4806001,48062033
4806001,48062034
4806006,48062038
4806006,48062039
4806006,48062040
4806006,48062041
4806006,48062042
4806006,48062043
4806006,48062044
4806006,48062045
4806006,48062046
4806006,48062047
4806006,48062048
4806006,48062049
4806006,48062052
4806006,48062053
4806006,48062054
4806006,48062055
4806006,48062056
4806006,48062057
4806001,48062058
4806001,48062059
4806001,48062060
4806001,48062061
4806001,48062062
4806001,48062063
4806001,48062064
4806001,48062065
4806016,48062067
4806016,48062068
4806016,48062069
4806016,48062070
4806016,48062071
4806016,48062072
4806016,48062074
4806016,48062076
4806016,48062077
4806016,48062078
4806016,48062080
4806001,48062083
4806001,48062084
4806011,48062085
4806011,48062086
4806014,48062090
4806014,48062091
4806014,48062092
4806014,48062093
4806028,48062094
4806031,48062095
4806028,48062096
4806028,48062097
4806028,48062098
4806028,48062099
4806028,48062100
4806028,48062101
4806028,48062102
4806014,48062103
4806014,48062104
4806021,48062105
4806021,48062106
4806021,48062107
4806021,48062108
4806021,48062109
4806021,48062110
4806021,48062111
4806021,48062112
4806021,48062113
4806021,48062114
4806021,48062115
4806021,48062116
4806021,48062117
4806021,48062118
4806016,48062119
4806016,48062120
4806016,48062121
4806016,48062122
4806016,48062123
4806016,48062124
4806016,48062125
4806016,48062126
4806016,48062127
4806016,48062128
4806016,48062130
4806016,48062131
4806016,48062134
4806016,48062135
4806016,48062136
4806016,48062138
4806016,48062139
4806016,48062140
4806016,48062141
4806016,48062142
4806016,48062143
4806016,48062144
4806016,48062145
4806016,48062146
4806016,48062147
4806016,48062148
4806016,48062149
4806016,48062150
4806016,48062151
4806016,48062152
4806016,48062153
4806016,48062154
4806016,48062155
4806016,48062156
4806016,48062157
4806016,48062158
4806016,48062159
4806016,48062160
4806016,48062161
4806016,48062162
4806016,48062163
4806016,48062164
4806016,48062165
4806016,48062167
4806016,48062168
4806016,48062169
4806016,48062175
4806016,48062176
4806016,48062177
4806016,48062178
4806016,48062180
4806016,48062182
4806016,48062183
4806016,48062184
4806016,48062185
4806016,48062186
4806016,48062187
4806016,48062188
4806016,48062189
4806016,48062190
4806016,48062191
4806016,48062192
4806016,48062193
4806016,48062196
4806016,48062197
4806016,48062198
4806016,48062199
4806016,48062201
4806016,48062202
4806016,48062203
4806016,48062204
4806016,48062205
4806016,48062206
4806016,48062207
4806016,48062208
4806016,48062209
4806016,48062210
4806016,48062211
4806016,48062212
4806016,48062213
4806016,48062214
4806016,48062215
4806016,48062216
4806016,48062217
4806016,48062218
4806016,48062219
4806016,48062220
4806016,48062221
4806016,48062222
4806016,48062224
4806016,48062225
4806016,48062226
4806016,48062227
4806016,48062228
4806016,48062229
4806016,48062230
4806016,48062231
4806016,48062232
4806016,48062233
4806016,48062234
4806016,48062235
4806016,48062236
4806016,48062237
4806016,48062238
4806016,48062239
4806016,48062240
4806016,48062241
4806016,48062242
4806016,48062243
4806016,48062244
4806016,48062246
4806016,48062247
4806016,48062248
4806016,48062250
4806016,48062252
4806016,48062254
4806016,48062256
4806016,48062258
4806016,48062259
4806016,48062260
4806016,48062261
4806016,48062262
4806016,48062263
4806016,48062265
4806016,48062268
4806016,48062269
4806016,48062271
4806016,48062273
4806016,48062275
4806016,48062276
4806016,48062277
4806016,48062278
4806016,48062279
4806016,48062280
4806016,48062281
4806016,48062282
4806016,48062283
4806016,48062287
4806016,48062288
4806016,48062290
4806016,48062293
4806016,48062294
4806016,48062295
4806016,48062296
4806016,48062297
4806016,48062300
4806016,48062301
4806016,48062302
4806016,48062305
4806016,48062306
4806016,48062307
4806016,48062308
4806016,48062309
4806016,48062310
4806016,48062311
4806016,48062312
4806016,48062313
4806016,48062314
4806016,48062315
4806016,48062316
4806016,48062317
4806016,48062318
4806016,48062319
4806016,48062324
4806016,48062325
4806016,48062326
4806016,48062327
4806016,48062328
4806016,48062329
4806016,48062330
4806016,48062334
4806016,48062335
4806016,48062336
4806016,48062337
4806016,48062338
4806016,48062339
4806016,48062340
4806016,48062344
4806016,48062345
4806016,48062346
4806016,48062347
4806016,48062353
4806016,48062354
4806016,48062355
4806016,48062356
4806016,48062358
4806016,48062360
4806016,48062363
4806016,48062364
4806016,48062367
4806016,48062368
4806016,48062370
4806016,48062371
4806016,48062372
4806016,48062373
4806016,48062374
4806016,48062375
4806016,48062376
4806014,48062378
4806014,48062379
4806014,48062380
4806028,48062382
4806032,48062383
4806032,48062384
4806028,48062385
4806032,48062386
4806028,48062387
4806028,48062388
4806014,48062389
4806016,48062390
4806016,48062393
4806014,48062394
4806016,48062395
4806014,48062396
4806014,48062398
4806014,48062400
4806016,48062402
4806014,48062403
4806014,48062404
4806014,48062405
4806014,48062407
4806014,48062410
4806017,48062411
4806014,48062412
4806017,48062413
4806014,48062414
4806016,48062416
4806016,48062417
4806021,48062419
4806021,48062421
4806021,48062422
4806021,48062423
4806021,48062424
4806017,48062427
4806017,48062428
4806017,48062429
4806017,48062431
4806017,48062432
4806026,48062440
4806026,48062441
4806804,48062444
4806804,48062445
4806804,48062446
4806001,48062449
4806001,48062452
4806014,48062457
4806014,48062459
4806014,48062461
4806014,48062464
4806014,48062466
4806021,48062468
4806021,48062469
4806021,48062476
4806804,48062477
4806804,48062479
4806001,48062483
4806001,48062486
4806001,48062487
4806012,48062489
4806012,48062491
4806012,48062492
4806012,48062493
4806001,48062495
4806019,48062500
4806019,48062501
4806019,48062502
4806019,48062505
4806019,48062506
4806016,48062508
4806016,48062509
4806016,48062510
4806016,48062511
4806016,48062512
4806016,48062513
4806016,48062514
4806016,48062515
4806016,48062516
4806016,48062517
4806016,48062518
4806016,48062519
4806016,48062520
4806016,48062521
4806016,48062522
4806016,48062523
4806016,48062524
4806016,48062525
4806016,48062526
4806016,48062527
4806016,48062528
4806016,48062529
4806016,48062530
4806016,48062531
4806016,48062532
4806016,48062533
4806016,48062537
4806016,48062538
4806016,48062539
4806016,48062541
4806016,48062542
4806016,48062544
4806016,48062548
4806016,48062550
4806016,48062551
4806016,48062552
4806016,48062553
4806016,48062554
4806016,48062555
4806016,48062556
4806016,48062557
4806016,48062558
4806016,48062559
4806016,48062560
4806016,48062561
4806016,48062562
4806016,48062563
4806016,48062564
4806016,48062565
4806016,48062566
4806016,48062567
4806016,48062568
4806016,48062570
4806016,48062571
4806016,48062572
4806016,48062574
4806016,48062575
4806016,48062576
4806016,48062577
4806016,48062578
4806016,48062579
4806016,48062580
4806016,48062581
4806016,48062582
4806016,48062584
4806016,48062585
4806016,48062586
4806016,48062587
4806016,48062588
4806016,48062589
4806016,48062590
4806016,48062591
4806016,48062592
4806016,48062593
4806016,48062594
4806016,48062595
4806016,48062596
4806016,48062597
4806016,48062598
4806016,48062599
4806016,48062600
4806016,48062601
4806016,48062602
4806016,48062603
4806016,48062604
4806019,48062605
4806019,48062606
4806019,48062607
4806019,48062608
4806019,48062609
4806019,48062610
4806019,48062611
4806019,48062612
4806019,48062613
4806019,48062614
4806019,48062615
4806019,48062616
4806019,48062617
4806019,48062618
4806019,48062619
4806016,48062620
4806016,48062621
4806016,48062622
4806016,48062623
4806016,48062624
4806016,48062625
4806016,48062626
4806016,48062627
4806016,48062628
4806016,48062629
4806016,48062630
4806016,48062631
4806016,48062632
4806016,48062633
4806016,48062634
4806016,48062635
4806016,48062636
4806016,48062637
4806016,48062638
4806016,48062639
4806016,48062640
4806016,48062641
4806016,48062642
4806016,48062643
4806012,48062644
4806012,48062645
4806012,48062646
4806012,48062647
4806012,48062648
4806012,48062649
4806012,48062650
4806012,48062651
4806012,48062652
4806012,48062653
4806012,48062654
4806012,48062655
4806012,48062656
4806012,48062657
4806012,48062658
4806001,48062659
4806001,48062660
4806001,48062661
4806001,48062662
4806001,48062663
4806001,48062665
4806011,48062666
4806001,48062668
4806001,48062669
4806011,48062670
4806016,48062672
4806016,48062673
4806021,48062674
4806021,48062675
4806021,48062676
4806021,48062677
4806021,48062678
4806021,48062679
4806021,48062680
4806021,48062681
4806021,48062682
4806021,48062683
4806021,48062684
4806021,48062685
4806021,48062686
4806021,48062687
4806021,48062688
4806021,48062689
4806021,48062690
4806021,48062691
4806021,48062692
4806021,48062693
4806021,48062694
4806021,48062695
4806021,48062696
4806021,48062697
4806021,48062698
4806021,48062699
4806021,48062700
4806021,48062701
4806021,48062702
4806021,48062703
4806021,48062704
4806021,48062705
4806021,48062706
4806021,48062707
4806021,48062708
4806021,48062709
4806021,48062710
4806021,48062711
4806021,48062712
4806021,48062713
4806021,48062714
4806021,48062715
4806021,48062716
4806021,48062717
4806021,48062718
4806016,48062719
4806016,48062720
4806016,48062721
4806016,48062722
4806016,48062723
4806016,48062724
4806016,48062726
4806016,48062727
4806016,48062728
4806016,48062729
4806016,48062730
4806016,48062731
4806016,48062733
4806016,48062734
4806016,48062735
4806016,48062736
4806016,48062741
4806016,48062742
4806016,48062743
4806016,48062749
4806016,48062750
4806016,48062751
4806016,48062753
4806016,48062755
4806016,48062757
4806016,48062759
4806016,48062760
4806016,48062762
4806016,48062763
4806016,48062765
4806016,48062766
4806016,48062768
4806016,48062769
4806016,48062771
4806016,48062772
4806016,48062773
4806016,48062775
4806016,48062777
4806016,48062779
4806016,48062781
4806016,48062782
4806016,48062784
4806016,48062785
4806016,48062786
4806016,48062787
4806016,48062789
4806016,48062790
4806016,48062791
4806016,48062792
4806016,48062793
4806016,48062794
4806006,48062795
4806006,48062796
4806006,48062797
4806017,48062798
4806017,48062799
4806017,48062800
4806017,48062802
4806017,48062803
4806017,48062807
4806017,48062811
4806017,48062813
4806017,48062815
4806017,48062816
4806017,48062817
4806017,48062818
4806017,48062819
4806001,48062821
4806006,48062822
4807031,48070101
4807031,48070102
4807039,48070103
4807039,48070104
4807039,48070105
4807031,48070106
4807042,48070107
4807042,48070108
4807031,48070109
4807044,48070110
4807044,48070111
4807031,48070112
4807046,48070113
4807048,48070114
4807049,48070115
4807056,48070116
4807049,48070117
4807054,48070119
4807054,48070120
4807054,48070121
4807054,48070122
4807054,48070123
4807054,48070124
4807054,48070126
4807049,48070130
4807054,48070131
4807001,48070132
4807008,48070133
4807001,48070134
4807006,48070135
4807004,48070136
4807001,48070137
4807001,48070138
4807002,48070139
4807002,48070140
4807002,48070141
4807002,48070142
4807001,48070143
4807049,48070144
4807051,48070145
4807052,48070147
4807049,48070148
4807011,48070149
4807011,48070152
4807014,48070153
4807014,48070154
4807011,48070155
4807016,48070156
4807019,48070157
4807019,48070158
4807019,48070159
4807019,48070160
4807026,48070161
4807026,48070162
4807026,48070163
4807026,48070164
4807026,48070165
4807026,48070167
4807026,48070168
4807026,48070169
4807026,48070170
4807019,48070172
4807019,48070173
4807027,48070175
4807028,48070176
4807019,48070177
4807029,48070178
4807019,48070179
4807019,48070180
4807019,48070181
4807021,48070182
4807019,48070183
4807011,48070184
4807012,48070185
4807012,48070186
4807031,48070187
4807038,48070188
4807031,48070190
4807019,48070193
4807019,48070196
4807026,48070198
4807036,48070204
4807031,48070205
4807032,48070207
4807049,48070208
4807054,48070210
4807049,48070211
4807054,48070213
4807049,48070214
4807054,48070216
4807031,48070217
4807036,48070218
4808011,48080072
4808011,48080073
4808011,48080074
4808011,48080075
4808011,48080076
4808011,48080077
4808011,48080078
4808011,48080079
4808011,48080080
4808011,48080081
4808011,48080082
4808011,48080083
4808011,48080084
4808011,48080087
4808011,48080088
4808011,48080089
4808011,48080090
4808011,48080091
4808011,48080092
4808011,48080093
4808011,48080094
4808011,48080095
4808011,48080096
4808011,48080097
4808011,48080098
4808011,48080099
4808011,48080101
4808011,48080102
4808011,48080103
4808011,48080104
4808011,48080105
4808011,48080106
4808011,48080109
4808011,48080111
4808011,48080112
4808011,48080113
4808011,48080114
4808011,48080115
4808011,48080116
4808011,48080117
4808011,48080118
4808011,48080119
4808011,48080122
4808011,48080123
4808011,48080124
4808011,48080125
4808011,48080126
4808011,48080127
4808011,48080128
4808011,48080136
4808011,48080137
4808011,48080138
4808011,48080139
4808011,48080140
4808011,48080141
4808011,48080142
4808011,48080143
4808011,48080144
4808011,48080145
4808011,48080146
4808011,48080147
4808011,48080148
4808011,48080149
4808011,48080150
4808011,48080151
4808011,48080152
4808011,48080153
4808011,48080154
4808011,48080155
4808011,48080157
4808011,48080158
4808011,48080160
4808011,48080161
4808011,48080162
4808011,48080163
4808011,48080165
4808011,48080167
4808011,48080168
4808011,48080169
4808011,48080236
4808011,48080238
4808011,48080239
4808011,48080240
4808011,48080243
4808011,48080244
4808011,48080245
4808011,48080246
4808011,48080247
4808011,48080248
4808011,48080249
4808011,48080250
4808011,48080251
4808011,48080254
4808011,48080255
4808011,48080269
4808038,48080271
4808038,48080272
4808038,48080273
4808038,48080274
4808038,48080275
4808044,48080276
4808044,48080277
4808044,48080278
4808044,48080279
4808038,48080280
4808042,48080281
4808038,48080283
4808022,48080285
4808022,48080286
4808028,48080287
4808029,48080290
4808029,48080291
4808029,48080292
4808001,48080298
4808001,48080299
4808001,48080300
4808001,48080301
4808009,48080303
4808009,48080305
4808001,48080308
4808001,48080309
4808001,48080310
4808001,48080312
4808001,48080313
4808012,48080317
4808012,48080318
4808012,48080320
4808012,48080321
4808012,48080322
4808012,48080323
4808012,48080324
4808012,48080325
4808012,48080328
4808012,48080331
4808012,48080332
4808005,48080333
4808013,48080335
4808025,48080336
4808022,48080337
4808001,48080338
4808001,48080339
4808001,48080340
4808001,48080341
4808001,48080343
4808001,48080344
4808001,48080345
4808006,48080346
4808006,48080347
4808008,48080351
4808008,48080352
4808008,48080353
4808008,48080355
4808008,48080356
4808008,48080357
4808008,48080358
4808008,48080359
4808008,48080360
4808008,48080361
4808008,48080362
4808008,48080363
4808008,48080364
4808001,48080365
4808001,48080366
4808001,48080367
4808001,48080368
4808001,48080369
4808001,48080370
4808001,48080371
4808002,48080372
4808001,48080373
4808004,48080374
4808022,48080375
4808022,48080376
4808034,48080377
4808034,48080378
4808022,48080379
4808022,48080380
4808022,48080381
4808032,48080382
4808022,48080383
4808022,48080384
4808031,48080386
4808031,48080387
4808031,48080388
4808031,48080389
4808031,48080390
4808031,48080391
4808031,48080392
4808031,48080393
4808031,48080394
4808031,48080395
4808031,48080398
4808031,48080399
4808031,48080400
4808031,48080401
4808031,48080402
4808022,48080403
4808022,48080405
4808031,48080406
4808031,48080407
4808031,48080408
4808031,48080409
4808038,48080410
4808039,48080413
4808039,48080414
4808039,48080415
4808039,48080416
4808039,48080417
4808039,48080418
4808039,48080419
4808039,48080420
4808039,48080421
4808039,48080422
4808039,48080423
4808039,48080424
4808039,48080425
4808038,48080426
4808038,48080427
4808813,48080428
4808812,48080429
4808811,48080430
4808811,48080431
4808811,48080432
4808811,48080433
4808811,48080434
4808811,48080435
4808038,48080436
4808038,48080437
4808811,48080438
4808038,48080439
4808038,48080440
4808001,48080442
4808001,48080443
4808022,48080444
4808024,48080445
4808024,48080446
4808022,48080447
4808038,48080448
4808022,48080449
4808027,48080450
4808023,48080451
4808022,48080452
4808026,48080453
4808026,48080454
4808011,48080455
4808011,48080456
4808011,48080457
4808011,48080458
4808011,48080459
4808011,48080460
4808011,48080461
4808011,48080462
4808011,48080463
4808011,48080464
4808011,48080465
4808011,48080466
4808011,48080467
4808011,48080468
4808011,48080469
4808011,48080472
4808011,48080475
4808011,48080477
4808011,48080478
4808011,48080479
4808011,48080480
4808011,48080481
4808011,48080482
4808011,48080483
4808011,48080484
4808011,48080485
4808011,48080486
4808011,48080487
4808011,48080489
4808011,48080490
4808011,48080491
4808011,48080492
4808011,48080493
4808011,48080495
4808011,48080496
4808011,48080497
4808022,48080503
4808029,48080504
4808029,48080505
4808029,48080508
4808022,48080509
4808012,48080514
4808031,48080516
4808031,48080517
4808022,48080518
4808001,48080520
4808011,48080521
4808001,48080522
4808001,48080524
4808001,48080525
4808011,48080526
4808001,48080533
4808001,48080534
4808001,48080535
4808008,48080536
4808008,48080537
4808038,48080538
4808038,48080540
4808039,48080541
4808022,48080542
4808038,48080544
4808022,48080545
4808038,48080547
4808001,48080548
4808012,48080551
4808001,48080552
4808012,48080556
4808012,48080557
4808012,48080558
4808001,48080559
4808009,48080561
4808012,48080562
4808012,48080563
4808011,48080564
4808011,48080565
4808011,48080566
4808011,48080567
4808011,48080569
4808011,48080570
4808011,48080572
4808011,48080577
4808011,48080578
4808011,48080579
4808011,48080580
4808011,48080581
4808011,48080582
4808011,48080584
4808011,48080585
4808011,48080586
4808011,48080588
4808011,48080590
4808011,48080591
4808011,48080593
4808011,48080594
4808022,48080595
4808029,48080596
4808001,48080597
4809806,48090046
4809809,48090047
4809806,48090048
4809002,48090049
4809002,48090050
4809002,48090051
4809002,48090052
4809002,48090053
4809002,48090054
4809002,48090055
4809002,48090056
4809002,48090057
4809002,48090058
4809015,48090059
4809015,48090060
4809015,48090061
4809015,48090062
4809015,48090063
4809015,48090064
4809015,48090065
4809015,48090066
4809015,48090067
4809015,48090068
4809015,48090069
4809015,48090070
4809002,48090071
4809002,48090072
4809002,48090073
4809002,48090074
4809002,48090075
4809002,48090076
4809002,48090077
4809010,48090078
4809002,48090079
4809002,48090080
4809002,48090081
4809002,48090082
4809002,48090083
4809005,48090084
4809002,48090085
4809810,48090086
4810064,48100195
4810058,48100196
4810068,48100200
4810016,48100201
4810016,48100202
4810018,48100203
4810018,48100204
4810018,48100205
4810018,48100206
4810016,48100207
4810016,48100208
4810001,48100209
4810001,48100210
4810001,48100211
4810011,48100212
4810011,48100213
4810011,48100214
4810011,48100215
4810011,48100216
4810011,48100217
4810011,48100218
4810011,48100219
4810011,48100220
4810011,48100221
4810011,48100222
4810011,48100223
4810011,48100224
4810011,48100225
4810011,48100226
4810011,48100227
4810011,48100228
4810011,48100229
4810011,48100230
4810011,48100231
4810011,48100232
4810011,48100233
4810011,48100234
4810011,48100235
4810011,48100236
4810011,48100237
4810011,48100238
4810011,48100239
4810011,48100240
4810011,48100241
4810011,48100242
4810011,48100243
4810001,48100244
4810012,48100245
4810001,48100246
4810001,48100249
4810006,48100250
4810001,48100251
4810001,48100252
4810002,48100253
4810002,48100254
4810001,48100255
4810001,48100256
4810001,48100257
4810003,48100258
4810009,48100259
4810001,48100260
4810001,48100261
4810001,48100262
4810016,48100263
4810021,48100264
4810016,48100265
4810019,48100266
4810026,48100267
4810028,48100268
4810028,48100269
4810028,48100270
4810028,48100271
4810028,48100272
4810028,48100273
4810028,48100274
4810028,48100275
4810028,48100276
4810028,48100277
4810028,48100278
4810026,48100279
4810058,48100280
4810061,48100281
4810058,48100282
4810048,48100283
4810048,48100284
4810058,48100285
4810059,48100286
4810048,48100287
4810052,48100288
4810052,48100289
4810048,48100290
4810048,48100291
4810051,48100292
4810048,48100293
4810048,48100294
4810036,48100295
4810036,48100296
4810042,48100297
4810042,48100298
4810042,48100299
4810042,48100300
4810042,48100301
4810042,48100302
4810036,48100303
4810036,48100304
4810036,48100305
4810041,48100306
4810036,48100307
4810036,48100308
4810039,48100309
4810039,48100310
4810039,48100311
4810039,48100312
4810039,48100313
4810039,48100314
4810039,48100315
4810039,48100316
4810039,48100317
4810039,48100318
4810039,48100319
4810039,48100320
4810039,48100321
4810039,48100322
4810039,48100323
4810039,48100324
4810039,48100325
4810039,48100326
4810039,48100327
4810039,48100328
4810039,48100329
4810039,48100330
4810039,48100331
4810039,48100332
4810039,48100333
4810036,48100334
4810036,48100335
4810038,48100336
4810036,48100337
4810026,48100338
4810026,48100339
4810026,48100340
4810031,48100341
4810026,48100342
4810026,48100343
4810016,48100344
4810016,48100345
4810022,48100346
4810022,48100347
4810016,48100348
4810016,48100349
4810026,48100350
4810034,48100351
4810039,48100352
4810039,48100353
4810039,48100354
4810039,48100355
4810039,48100356
4810036,48100357
4810036,48100358
4810044,48100359
4810036,48100360
4810805,48100361
4810036,48100362
4810036,48100363
4810042,48100364
4810042,48100365
4810042,48100366
4810001,48100367
4810016,48100368
4810014,48100369
4810064,48100371
4810064,48100372
4810058,48100377
4810058,48100380
4810062,48100382
4810058,48100383
4810001,48100390
4810058,48100391
4810066,48100394
4810066,48100395
4811061,48110083
4811061,48110084
4811061,48110085
4811061,48110086
4811061,48110087
4811061,48110088
4811061,48110089
4811061,48110090
4811061,48110091
4811061,48110092
4811061,48110093
4811061,48110094
4811061,48110095
4811061,48110096
4811061,48110097
4811061,48110098
4811061,48110099
4811061,48110100
4811061,48110101
4811061,48110102
4811061,48110103
4811061,48110104
4811061,48110105
4811061,48110106
4811061,48110107
4811061,48110108
4811061,48110109
4811061,48110110
4811061,48110111
4811061,48110112
4811061,48110113
4811061,48110114
4811061,48110115
4811061,48110116
4811061,48110117
4811061,48110118
4811061,48110119
4811061,48110120
4811061,48110121
4811061,48110122
4811061,48110123
4811061,48110124
4811061,48110125
4811061,48110126
4811061,48110127
4811061,48110130
4811061,48110131
4811061,48110132
4811061,48110134
4811061,48110135
4811061,48110136
4811061,48110142
4811061,48110144
4811061,48110145
4811061,48110146
4811061,48110148
4811061,48110149
4811061,48110150
4811061,48110153
4811061,48110154
4811061,48110155
4811061,48110156
4811061,48110157
4811061,48110158
4811061,48110159
4811061,48110160
4811061,48110161
4811061,48110163
4811061,48110164
4811061,48110165
4811061,48110166
4811061,48110167
4811061,48110169
4811061,48110170
4811061,48110171
4811061,48110172
4811061,48110173
4811061,48110174
4811061,48110176
4811061,48110177
4811061,48110178
4811061,48110179
4811061,48110180
4811061,48110181
4811061,48110182
4811061,48110183
4811061,48110184
4811061,48110185
4811061,48110186
4811061,48110187
4811061,48110188
4811061,48110189
4811061,48110190
4811061,48110191
4811061,48110192
4811061,48110193
4811061,48110194
4811061,48110195
4811061,48110196
4811061,48110198
4811061,48110199
4811061,48110200
4811061,48110201
4811061,48110202
4811061,48110203
4811061,48110206
4811061,48110207
4811061,48110208
4811061,48110209
4811061,48110210
4811061,48110211
4811061,48110212
4811061,48110213
4811061,48110215
4811061,48110216
4811061,48110217
4811061,48110218
4811061,48110219
4811061,48110220
4811061,48110221
4811061,48110222
4811061,48110223
4811061,48110225
4811061,48110226
4811061,48110227
4811061,48110228
4811061,48110229
4811061,48110230
4811061,48110231
4811061,48110232
4811061,48110233
4811061,48110234
4811061,48110235
4811061,48110236
4811061,48110237
4811061,48110238
4811061,48110239
4811061,48110240
4811061,48110241
4811061,48110242
4811061,48110243
4811061,48110244
4811061,48110245
4811061,48110246
4811061,48110247
4811061,48110248
4811061,48110249
4811061,48110250
4811061,48110251
4811061,48110252
4811061,48110253
4811061,48110254
4811061,48110255
4811061,48110256
4811061,48110257
4811061,48110258
4811061,48110259
4811061,48110260
4811061,48110261
4811061,48110262
4811061,48110263
4811061,48110264
4811061,48110265
4811061,48110266
4811061,48110267
4811061,48110268
4811061,48110269
4811061,48110270
4811061,48110271
4811061,48110273
4811061,48110274
4811061,48110277
4811061,48110280
4811061,48110281
4811061,48110284
4811061,48110286
4811061,48110287
4811061,48110288
4811061,48110289
4811061,48110291
4811061,48110292
4811061,48110293
4811061,48110294
4811061,48110295
4811061,48110298
4811061,48110300
4811061,48110301
4811061,48110302
4811061,48110303
4811061,48110304
4811061,48110305
4811061,48110306
4811061,48110307
4811061,48110308
4811061,48110309
4811061,48110310
4811061,48110311
4811061,48110314
4811061,48110315
4811061,48110316
4811061,48110317
4811061,48110318
4811061,48110319
4811061,48110320
4811061,48110321
4811061,48110322
4811061,48110323
4811061,48110324
4811061,48110325
4811061,48110326
4811061,48110327
4811061,48110328
4811061,48110329
4811061,48110330
4811061,48110331
4811061,48110332
4811061,48110333
4811061,48110334
4811061,48110335
4811061,48110336
4811061,48110337
4811061,48110338
4811061,48110339
4811061,48110340
4811061,48110341
4811061,48110342
4811061,48110343
4811061,48110344
4811061,48110345
4811061,48110346
4811061,48110347
4811061,48110348
4811061,48110349
4811061,48110350
4811061,48110351
4811061,48110352
4811061,48110353
4811061,48110354
4811061,48110355
4811061,48110356
4811061,48110357
4811061,48110358
4811061,48110359
4811061,48110360
4811061,48110361
4811061,48110362
