DAUID,PRUID,Total_Minutes,Total_Kilometres
10020111,NL,3.38431169,4.10010035
10010679,NL,13.9672514,12.28883232
10070516,NL,32.8313923,33.10276909
10020112,NL,4.6543035,5.12388744
10010680,NL,14.83636386,12.86819403
10070517,NL,31.51145064,30.22237719
10020113,NL,14.15940871,15.50543963
10010681,NL,20.8215991,14.3476989
10070518,NL,35.5351678,33.15923429
10020114,NL,1.49620296,1.43341695
10010682,NL,19.6823998,18.79698106
10070519,NL,68.07221824,64.35795677
10020115,NL,6.78430036,6.90410368
10010683,NL,28.64070412,30.53475258
10070520,NL,39.69942319,43.31615649
10020116,NL,6.76610037,5.62400137
10010684,NL,25.33986488,28.34193107
10070521,NL,43.2744952,46.2065167
10070522,NL,47.36134215,45.72580542
10070523,NL,40.47584567,45.70018606
10070524,NL,46.05090809,51.8309695
10070525,NL,38.27400865,43.55350077
10070526,NL,21.19913817,19.47956925
10070527,NL,37.6930996,34.37257975
10070528,NL,42.82943314,36.74232094
10070529,NL,48.00094883,40.18999931
10070530,NL,5.46062283,3.95770351
10070531,NL,2.32168026,1.20461943
10070532,NL,3.6002403,2.14041268
10070533,NL,4.6903308,2.45342126
10070534,NL,5.61989421,3.10701258
10070535,NL,6.38332237,3.52199647
10070536,NL,6.41630923,3.77876436
10070537,NL,6.11231431,2.78008616
10070538,NL,19.19802955,19.54459169
10070539,NL,11.83964681,9.58556017
10070540,NL,21.92732128,22.42488572
10070541,NL,19.38236701,19.71983082
10070542,NL,16.33224073,17.1308147
10070543,NL,17.39688312,17.85023617
10070544,NL,19.2498324,18.56129227
10070545,NL,48.2806217,41.56455351
10070546,NL,31.3714321,34.24240153
10070547,NL,21.59771907,20.09666149
10070548,NL,23.22748144,28.33796812
10070549,NL,20.81351814,29.10224563
10070550,NL,26.16590752,36.23907252
10070551,NL,37.6656471,48.28838798
10070552,NL,15.29139745,20.44058729
10070553,NL,9.48777164,7.1130163
10070554,NL,5.22409399,3.48676039
10070555,NL,4.46837192,3.27522852
10070556,NL,4.65666382,2.96640379
10070557,NL,2.49100046,1.80217902
10070558,NL,3.0148197,1.29195906
10070559,NL,8.20472492,6.39786475
10070560,NL,6.86691148,5.19910945
10070561,NL,7.42906835,5.63150145
10070562,NL,6.97702809,5.4981138
10070563,NL,10.58470249,8.38465422
10070564,NL,9.89993961,7.38778185
10070565,NL,75.46065995,92.66021067
10070566,NL,17.85032694,27.82451214
10080161,NL,16.06108104,20.10516975
10080162,NL,13.31669928,16.44615683
10080163,NL,10.98612766,13.61739927
10080164,NL,5.3231627,7.09784749
10080165,NL,7.49904597,9.99902517
10080166,NL,2.89366157,3.54111777
10080167,NL,52.82421589,58.02419333
10080168,NL,94.9074089,85.95429295
10080169,NL,48.13818292,58.900845
10080170,NL,13.05105349,15.7664422
10080171,NL,14.68936634,17.75910239
10080172,NL,23.10835556,27.02601377
10080173,NL,4.27237689,4.06170468
10080174,NL,8.85035957,5.81298349
10080175,NL,5.58082746,3.43752171
10080176,NL,2.40461989,1.13929315
10080177,NL,2.90312555,1.72409227
10080178,NL,7.34655658,4.27841066
10080179,NL,11.58563717,6.7009855
10080180,NL,23.97440512,30.32942558
10080181,NL,31.10367723,36.50108468
10080182,NL,27.15911872,34.17001436
10080183,NL,23.1681261,29.16082053
10080184,NL,22.27741638,28.06680167
10080185,NL,51.0158057,62.8418565
10050144,NL,4.03682227,2.45291557
10020117,NL,16.77501749,15.34796146
10050145,NL,7.5699888,4.860654
10020118,NL,11.6508184,9.93544117
10010685,NL,30.0384981,32.82622902
10050146,NL,9.62704701,6.66395243
10020119,NL,9.82844429,8.19330699
10010686,NL,30.91564003,32.68495247
10050147,NL,10.13553445,6.54628098
10020120,NL,8.14419796,5.94766259
10010687,NL,31.54421654,46.08799495
10050148,NL,4.54028085,2.68970447
10020121,NL,28.93061973,30.14260039
10010688,NL,15.04122292,15.46199867
10050149,NL,4.90928333,3.0280706
10020122,NL,24.57339648,24.35576465
10010689,NL,25.82433658,40.7085332
10050150,NL,26.88743326,28.7191739
10020123,NL,23.30369863,23.34857211
10010690,NL,24.02357091,32.74138589
10050151,NL,71.81436056,67.76542939
10020124,NL,31.9582678,34.15621733
10010691,NL,21.91650463,30.7648321
10050152,NL,65.4546538,96.81810724
10020125,NL,41.76221401,43.70066728
10010692,NL,13.315658,17.85203163
10050153,NL,37.92712315,39.98880203
10020126,NL,44.03127201,45.41471138
10010693,NL,23.26511797,27.68608093
10050154,NL,45.53037392,50.12655193
10020127,NL,22.48665999,23.75411315
10010694,NL,37.62694964,37.69060898
10050155,NL,4.35706243,2.41835767
10020128,NL,13.77441032,12.20649129
10010695,NL,25.04892229,31.13074493
10050156,NL,7.75056501,5.08339472
10020129,NL,7.46452043,6.62777957
10010696,NL,19.80014036,20.12155314
10050158,NL,3.84004901,1.83525753
10020130,NL,6.49681117,6.05618007
10010697,NL,21.5998338,21.94052141
10050159,NL,6.02916138,6.50682521
10020131,NL,0.55982036,0.5295871
10010698,NL,34.8281563,31.58714031
10050160,NL,9.81572923,11.67031586
10020132,NL,4.82927755,1.68540034
10010699,NL,28.95774082,29.20169922
10050161,NL,10.00820596,5.88440049
10020133,NL,1.29561569,0.65862422
10010700,NL,44.68586355,39.80997889
10050162,NL,8.15086038,3.49039567
10020134,NL,1.38740132,0.70424599
10010701,NL,43.07601148,38.73669572
10050163,NL,5.81232197,3.31060754
10020135,NL,2.87484624,1.31597813
10010702,NL,39.0999169,39.09471182
10010703,NL,27.49243139,29.516708
10010704,NL,21.35404968,21.49625397
10010705,NL,28.21048824,28.18814247
10010706,NL,28.76253586,23.20196599
10010707,NL,34.74498471,34.42157611
10010708,NL,29.95753881,27.9812402
10010709,NL,40.68752358,52.20869566
10010710,NL,33.00438759,45.33673216
10010711,NL,31.11913368,43.09477735
10010712,NL,37.073486,51.56104783
10010713,NL,38.75790698,52.60793968
10010714,NL,23.95180103,36.91949021
10010715,NL,28.61038582,39.72007405
10010716,NL,32.84418306,52.20577208
10010717,NL,20.84315708,25.59480098
10010718,NL,17.07261089,19.34695979
10010719,NL,4.89255845,6.98067849
10010720,NL,7.23946797,7.95593024
10010721,NL,11.78185324,11.03897421
10010722,NL,29.367284,26.34506975
10010723,NL,37.84927388,29.16381985
10010724,NL,60.52720383,79.79598176
10010725,NL,70.43405964,86.30209472
10010726,NL,46.23205158,62.37006702
10010727,NL,55.91329527,73.6897403
10010728,NL,65.85068425,86.89012885
10010729,NL,75.92779678,96.85225134
10010730,NL,86.6783522,106.0824274
10010731,NL,103.0325201,122.0469985
10010732,NL,127.9679041,138.262284
10010733,NL,131.76288,146.293749
10010734,NL,122.5333489,132.627825
10010735,NL,132.8598267,152.1682107
10010736,NL,122.4146525,145.2599601
10010737,NL,87.84722123,90.16417193
10010738,NL,88.9107125,89.25571761
10010739,NL,89.25878235,90.91000435
10010740,NL,98.72605657,102.8305746
10010741,NL,72.75188232,71.47982857
10010742,NL,57.15400283,61.04513929
10010743,NL,42.77007595,43.92145756
10010744,NL,73.03165717,75.16990424
10010745,NL,75.4820643,78.18419108
10010746,NL,82.87452286,78.13279773
10060058,NL,13.82373232,10.59406696
10020136,NL,1.59409282,1.58207204
10060059,NL,4.75144489,3.08102947
10020137,NL,8.7348626,11.48231023
10060060,NL,3.94876663,2.37418621
10060061,NL,4.21779991,2.63490572
10030058,NL,56.02186663,74.37840122
10060062,NL,4.04007138,2.36527918
10030059,NL,47.58760071,54.67190552
10060064,NL,3.98871675,2.32222851
10030060,NL,56.76781343,74.11387939
10060065,NL,2.46037889,1.43193164
10030061,NL,19.5536497,25.7563601
10060066,NL,3.26727999,2.02762927
10030062,NL,47.80199176,63.42099312
10030063,NL,35.99319964,47.67600416
10030064,NL,38.36853027,48.40692902
10030065,NL,16.05270386,20.94655609
10030066,NL,1.02859497,0.68575287
10030067,NL,1.33331436,1.08873205
10030068,NL,1.62315556,1.76030985
10030072,NL,73.54132603,20.6679542
10030073,NL,2.33826738,1.22673888
10030074,NL,2.14561855,1.06761498
10030075,NL,1.37071555,0.59764341
10030076,NL,1.74346029,0.89581506
10030078,NL,39.70131904,49.15128151
10030079,NL,38.61863788,48.42951037
10030080,NL,27.22957219,33.68131535
10030081,NL,26.63242693,32.88512167
10030082,NL,15.28576843,18.17439553
10030083,NL,19.08423835,23.11279121
10030084,NL,20.59064667,24.82916242
10030085,NL,8.03495137,8.50613345
10030086,NL,6.2556861,6.40775887
10030087,NL,9.39417786,9.97270425
10030088,NL,6.28195183,6.90005125
10030089,NL,7.22768623,6.57133309
10030090,NL,10.46491986,8.92242785
10030091,NL,11.56846076,9.45174996
10030092,NL,83.04513082,100.0220933
10030093,NL,90.45110708,104.0501257
10030094,NL,69.65652817,90.60361813
10030095,NL,66.25177002,86.45233154
10030096,NL,65.31315613,86.5537529
10030097,NL,85.54090913,83.89874177
10030098,NL,77.97316711,78.85358288
10040077,NL,33.86229111,49.52681399
10040078,NL,19.32684001,18.63823585
10040079,NL,49.43948806,34.38583669
10040080,NL,1.73633202,1.51109451
10040081,NL,1.77024008,0.72610178
10040082,NL,1.03192434,0.46012297
10040083,NL,2.5736563,1.59487582
10040084,NL,2.58907288,1.4714668
10060067,NL,3.95778823,2.40286759
10060068,NL,4.42203355,2.41370921
10060069,NL,4.34160683,3.26563267
10060070,NL,3.53494463,2.86486811
10060071,NL,8.26345093,6.82985795
10060072,NL,2.84818065,1.57918546
10060073,NL,2.26762785,1.43042187
10060074,NL,78.2101137,64.34153689
10060075,NL,13.88925754,19.35641666
10060076,NL,19.83703734,23.61718989
10060077,NL,14.43803401,20.99708603
10060078,NL,49.58015942,63.05174488
10060079,NL,24.698292,38.19316869
10060080,NL,26.9907266,40.6326882
10060081,NL,11.12756528,16.35851306
10060082,NL,15.28279648,20.19668744
10060083,NL,14.06346553,17.20847311
10060084,NL,11.42600601,13.6518627
10060085,NL,12.95415388,16.45284272
10060086,NL,23.25798241,34.52635009
10060087,NL,29.78299931,40.00616314
10060088,NL,23.11518066,31.83472096
10060089,NL,26.84952166,35.38772535
10060090,NL,25.78825793,34.54097769
10060091,NL,27.34206351,35.63956356
10060092,NL,27.25394929,35.48580345
10060093,NL,25.87237592,33.54717676
10060094,NL,25.88071062,33.42520094
10060095,NL,31.74766234,37.3368591
10060096,NL,4.96123958,5.40343203
10060097,NL,4.29963585,5.50934434
10060098,NL,4.5297272,2.37027689
10060099,NL,5.26401273,3.60162179
10060100,NL,4.45966748,2.8542267
10060101,NL,2.55250006,1.39501524
10060102,NL,2.60375321,1.78889518
10060103,NL,3.06057015,1.77482588
10060104,NL,1.98060281,1.10245696
10060105,NL,2.79929963,1.51618682
10060106,NL,1.92924323,1.16789245
10060107,NL,2.44255757,1.34721191
10060108,NL,0.85819387,0.60225154
10060109,NL,0.72661928,0.1535046
10060110,NL,1.87699302,0.77115629
10060111,NL,1.9989286,1.34169778
10060112,NL,2.14995015,1.41673431
10060113,NL,5.01147764,4.54613491
10060114,NL,3.57826297,2.85047968
10060115,NL,4.38012779,3.53760027
10060116,NL,5.397357,3.77676597
10060117,NL,6.50955677,4.31952916
10060118,NL,5.36507003,3.70287497
10060119,NL,4.47638922,3.10837888
10060120,NL,5.08326077,3.45655012
10060121,NL,8.74564582,5.98969602
10060122,NL,9.8523104,7.75087204
10060123,NL,21.74364691,31.14862013
10060124,NL,20.61416083,30.99901914
10060125,NL,88.48921683,75.01536315
10060126,NL,32.4994477,36.99640767
10060127,NL,1.79654945,0.82421191
10060128,NL,0.76686109,0.34349433
10060129,NL,6.1858858,4.09865893
10060130,NL,3.90538249,2.15410231
10070483,NL,18.04919726,12.98686192
10070484,NL,10.74041546,7.61277939
10070485,NL,0.23672521,0.12871719
10070486,NL,10.94455309,11.17011983
10070487,NL,15.16636181,16.79958184
10070488,NL,34.22720445,39.49569842
10070489,NL,30.41946206,35.27676959
10070490,NL,31.8271399,37.55776516
10070491,NL,70.18738614,48.1689993
12060088,NS,6.00171799,2.74628122
12060089,NS,4.98400085,1.42217156
12060090,NS,4.05252985,1.40571855
12060091,NS,4.11677754,1.65664638
12060092,NS,1.67523268,0.87249127
11020228,PE,8.08879983,6.82164717
11010114,PE,75.75981076,99.32800078
12060093,NS,4.2445881,1.63223361
12060094,NS,5.42160331,2.11669467
12060095,NS,5.26674725,2.11348932
12060096,NS,7.49569447,2.70922529
12060097,NS,7.13177504,3.332284
12060098,NS,8.24377701,3.7464497
12060099,NS,7.58887656,3.48176602
12060100,NS,6.09902578,2.91895275
12060105,NS,17.57717627,11.85742899
12060106,NS,11.5272042,11.63138359
12060107,NS,7.79284257,7.81443561
12060108,NS,5.2111039,4.96385922
12060109,NS,5.77303498,2.91421504
12060110,NS,3.23829004,1.57666518
12060111,NS,4.33140502,4.02893002
12060112,NS,3.47741506,1.55650327
12060113,NS,7.34462893,8.26817387
12060114,NS,6.24395185,6.9425646
12060115,NS,21.29256851,22.09078735
12060116,NS,9.5977703,10.83677716
12060118,NS,21.61966482,22.27435775
12060119,NS,24.6261408,25.22505221
12060120,NS,22.97333112,24.17769931
12060124,NS,12.77661425,15.43558422
12060125,NS,14.56223948,13.60886744
12060126,NS,11.65117365,9.15957493
12060128,NS,5.25309105,2.16306802
12060129,NS,11.05631891,7.38123058
12060130,NS,15.32573828,17.39168213
12060131,NS,16.67831131,16.23556471
12060132,NS,24.78973226,25.86454755
12060133,NS,36.11415981,40.34745257
12060134,NS,43.67567222,46.8670457
12060135,NS,13.0165531,14.94244333
12060136,NS,18.91137913,25.8887348
12060137,NS,21.29947305,28.06521724
12060138,NS,27.07175394,36.41846202
12060139,NS,25.54009422,37.12228762
12060140,NS,25.86761547,32.78616384
12060141,NS,31.75774027,40.70034145
12060142,NS,33.97852096,43.07419857
12060143,NS,35.83700281,47.43470532
12060144,NS,35.30793954,46.99345907
12060145,NS,29.43237647,41.38818275
12060146,NS,31.38444429,43.18240893
12060147,NS,31.9104525,42.99239219
12060148,NS,31.61102037,42.77286465
12060149,NS,55.26397501,60.73199962
12060150,NS,52.51988745,57.46947905
12060151,NS,42.76822167,55.62442264
12060152,NS,40.65005761,53.63201007
12060153,NS,49.90836855,65.5648434
12060154,NS,17.79258064,19.03876425
12060156,NS,12.40294476,13.8908657
12060157,NS,14.92505921,13.97735658
12060158,NS,10.58887976,11.99108453
12060160,NS,5.37679149,4.55594677
12060161,NS,13.31615617,13.62665925
12060162,NS,13.76385675,16.18994258
12060163,NS,15.02034082,16.1047135
12060166,NS,6.52311541,5.07493474
12060167,NS,12.65957476,10.59370305
12060168,NS,18.07733026,15.76759456
12060169,NS,13.2193133,11.34599422
12060170,NS,13.55350576,11.28742675
12060171,NS,14.41012756,15.79507058
12060172,NS,29.97718683,31.63540004
12060173,NS,25.0843416,26.93478175
12060174,NS,15.3273972,16.10322811
12060176,NS,31.32608013,38.19281101
12060177,NS,11.4760497,11.85978336
12060178,NS,18.28220948,19.13703556
12060179,NS,10.11831289,10.76157395
12060180,NS,8.89169655,8.54128893
12060181,NS,8.82968012,6.46006893
12060182,NS,2.95347941,1.98007136
12060183,NS,3.83555639,2.22522117
12060184,NS,8.83003574,10.00842908
12060185,NS,7.26871646,5.01254537
12060186,NS,40.28975176,32.67263762
12060187,NS,18.66593073,23.42277004
12060188,NS,19.63139876,25.95487736
12060190,NS,19.22030665,23.47456361
12070081,NS,23.13030627,27.36791164
12070082,NS,15.8059349,19.3063859
12070083,NS,12.73023309,13.41032991
12070084,NS,11.55176048,12.93667124
12070085,NS,8.01325204,7.86747541
12070086,NS,7.47428201,8.21947023
12070087,NS,7.34721178,7.36306894
12070088,NS,10.98998041,6.5160924
12070089,NS,4.53376009,3.61180331
12070090,NS,3.2146939,2.02720457
12070091,NS,3.62737359,1.8967267
12070092,NS,1.95782001,1.02929404
11020229,PE,9.1257198,6.78109767
11020230,PE,8.50178645,6.70121083
11010133,PE,38.78810685,50.40740369
11020231,PE,6.20596133,4.98863472
11020232,PE,5.71603758,4.57275053
11020233,PE,6.25137899,4.80481031
11010141,PE,35.48905066,46.92450006
11020234,PE,5.72680285,4.95453991
11010142,PE,42.3776241,55.21260356
11020235,PE,7.1425861,4.99729976
11010148,PE,50.34373458,63.99151591
11020236,PE,7.59259166,5.04522718
11020237,PE,6.76291936,5.96608133
11010153,PE,41.27481919,55.42750187
11020238,PE,11.20812871,8.53966578
11010175,PE,36.64866074,50.02508607
11020240,PE,7.62818453,7.8433073
11010178,PE,29.40739491,37.8500083
11020241,PE,8.28479067,7.70285934
11010191,PE,42.89776378,56.10046076
11020247,PE,20.9349704,26.27843956
11010193,PE,66.01191289,87.43053035
11020255,PE,2.47661904,1.10004274
11010194,PE,58.07980541,75.88732445
11020256,PE,4.0944965,2.54743251
11010195,PE,52.34889976,69.59620229
11020257,PE,3.71029489,2.65376267
11010196,PE,29.09229508,39.1938427
11020258,PE,4.85658308,3.28015333
11010197,PE,43.09308307,56.61562345
11020259,PE,3.4427385,2.81381538
11020260,PE,4.46846878,3.72658101
11020261,PE,4.39867829,3.95249823
11020262,PE,7.8247286,5.18130277
11020265,PE,9.41115122,5.12572492
11020266,PE,8.94376133,5.16168946
11020267,PE,8.39841661,4.83582955
11020268,PE,24.00467706,26.18140663
11020278,PE,21.13556825,23.61565624
11020287,PE,23.41003731,26.6484126
11020288,PE,22.13257697,26.25054777
11020290,PE,19.48774704,20.85260236
11020291,PE,19.85969752,22.82473948
11020292,PE,17.51987074,18.77760125
11020301,PE,17.03357147,17.91176618
11020302,PE,20.27056591,22.08527792
11020307,PE,18.48281642,20.85862663
11020313,PE,16.88720331,19.64589706
11020316,PE,16.50647842,17.84174672
11020320,PE,13.20270575,15.28629026
11020332,PE,8.34392548,8.80731627
11020333,PE,37.5723462,49.24970854
11020335,PE,35.23684758,46.26750336
11020337,PE,31.03094623,40.65957915
11020356,PE,10.77868977,12.28436397
11020358,PE,32.96692674,35.32764302
11020359,PE,29.92086229,33.26560634
11020366,PE,22.31495453,29.05891598
11020370,PE,27.17966956,29.88485602
11020372,PE,28.39040298,33.29371087
11020374,PE,28.76448918,32.83261992
11020378,PE,11.0135584,9.75295777
11020382,PE,9.92504654,9.38829684
11020383,PE,14.19279313,13.17423288
11020410,PE,26.46067566,31.23784475
11020413,PE,15.81090563,17.25698335
11020429,PE,19.17733097,24.43046178
11020432,PE,18.2133363,20.49782874
11020435,PE,39.38256308,51.66358889
11020436,PE,29.60883325,38.63868571
11020437,PE,22.89077268,26.57333015
11020438,PE,24.53688351,26.84579133
11020439,PE,22.89996967,24.10721946
11020440,PE,14.3697673,16.84216005
11020441,PE,27.1321585,36.29344676
11020442,PE,22.03870334,23.09346743
11020443,PE,14.85293934,16.80001598
11020444,PE,11.87315092,12.82705121
11020447,PE,16.81707036,18.53095302
11020448,PE,12.54364322,14.90957214
11020451,PE,25.19897321,29.37704503
11020452,PE,26.82360223,28.87021712
11020453,PE,18.83413997,23.25454598
11020454,PE,22.05599134,25.19511002
11020455,PE,23.16325423,30.39020634
11020456,PE,16.41722474,18.8179946
11020457,PE,26.37103826,30.45908148
11020458,PE,25.50972692,31.25947721
11020459,PE,23.54946158,30.64636994
11020460,PE,17.77339969,22.80806174
11020461,PE,18.40553329,22.90580641
11020466,PE,9.48701783,9.75572942
11020467,PE,9.821169,11.07786844
11020472,PE,24.48751004,31.01535462
11020473,PE,19.45375184,25.29869249
11020474,PE,13.79012756,16.53588282
11020475,PE,14.11048763,13.50767923
11020477,PE,14.0445734,14.5116456
11020478,PE,10.91316675,12.4096237
11020480,PE,8.70825089,8.03684303
11020481,PE,24.52347131,31.06372039
11030073,PE,65.91110191,85.24688762
11030074,PE,65.56265563,83.25754414
11030079,PE,62.87621939,82.4120757
11030080,PE,61.96374726,80.50184921
11030081,PE,60.74195626,78.51228625
11030086,PE,49.4141178,63.60471285
11030087,PE,52.82412695,65.04278196
11030090,PE,42.17274365,55.23894341
11030091,PE,44.75168664,57.3839134
11030092,PE,46.0771784,58.31672322
11030093,PE,43.32889173,56.41666312
12030069,NS,45.08050839,56.48285867
11030331,PE,22.32506994,27.47941686
11010198,PE,28.14392487,36.20751394
12030070,NS,47.85153733,52.04378861
12010030,NS,43.19335783,39.12404265
11010199,PE,45.59836082,59.9516332
12030071,NS,31.84332835,43.95343461
12010031,NS,6.02085996,3.97759062
11010200,PE,43.76175756,57.28607152
12030072,NS,30.09615318,42.88163332
12010032,NS,5.56049641,2.74968187
11010203,PE,31.63306849,41.33759666
12030073,NS,34.23513862,49.17750286
12010033,NS,1.7885694,1.40783252
11010204,PE,40.81087135,54.63100147
12030074,NS,28.35444897,38.23904021
12010034,NS,4.93263938,2.217264
11010206,PE,30.77452965,40.53506387
12030075,NS,37.05423469,51.71047103
12010035,NS,12.16171431,12.08590885
