CSDUID,Total_Sec,Total_Min
5933067,3109.586100856784,52.0
5933068,,
5933070,4480.7086554,75.0
5933072,3840.333351309259,65.0
5933074,3778.558984473994,63.0
5933801,4337.2268448,73.0
5933802,4616.1011916,77.0
5933803,,
5933805,1926.8306052,33.0
5933806,1884.1564661999998,32.0
5933807,3877.3791306,65.0
5933808,3648.4541076,61.0
5933809,3877.9449827999997,65.0
5933810,,
5933811,2391.4778796,40.0
5933812,2994.2358126,50.0
5933813,3748.5731358,63.0
5933814,2522.630688,43.0
5933817,2547.339078,43.0
5933819,,
5933821,578.3477742,10.0
5933823,369.8138688,7.0
5933824,,
5933825,1325.9595492000003,23.0
5933828,,
5933829,,
5933831,1926.1600206,33.0
5933832,1170.3232854,20.0
5933833,2800.648719,47.0
5933834,,
5933836,4781.7594984,80.0
5933837,,
5933839,,
5933840,697.7559618,12.0
5933841,525.0512573999999,9.0
5933842,,
5933844,744.0247883999999,13.0
5933845,2356.4002548000003,40.0
5933846,,
5933848,3213.879384,54.0
5933849,2087.5157814000004,35.0
5933850,304.044897,6.0
5933851,363.5870136,7.0
5933852,308.33123759999995,6.0
5933853,358.62132599999995,6.0
5933854,,
5933855,4327.152380400001,73.0
5933857,,
5933858,2408.370207,41.0
5933859,3021.728535,51.0
5933861,,
5933865,4714.2174474,79.0
5933866,544.0162338,10.0
5933868,469.2938748,8.0
5933870,473.72025659999997,8.0
5933872,226.5893514,4.0
5933873,142.0465518,3.0
5933874,,
5933875,717.0075864000002,12.0
5933876,714.3808998,12.0
5933877,822.8466378,14.0
5933878,861.8704866,15.0
5933879,1029.2629175999998,18.0
5933880,755.2008265688889,13.0
5933881,,
5933882,,
5933884,206.1762294,4.0
5933886,,
5933887,461.1299712,8.0
5933888,569.5723194,10.0
5933889,,
5933892,6799.065929999999,114.0
5933893,,
5933895,,
5933896,1786.2813912,30.0
5933897,,
5933898,3254.9819987849464,55.0
5933899,3254.3355594,55.0
5935010,676.4759878949411,12.0
5935012,896.8403397477689,15.0
5935016,1462.0850458551304,25.0
5935018,998.9705361279323,17.0
5935020,838.2814217886089,14.0
5935029,1086.2062674665392,19.0
5935801,627.4161003573363,11.0
5935802,679.505193344077,12.0
5935803,1768.5874042804078,30.0
5937005,1255.4820899272904,21.0
5937010,1215.3201638130695,21.0
5937014,534.9459310101574,9.0
5937017,3709.427432278681,62.0
5937021,1257.0671668974508,21.0
5937022,618.5018406099003,11.0
5937023,1893.731619923077,32.0
5937024,239.1430469118146,4.0
5937028,651.2573042439226,11.0
5937033,707.5550942286658,12.0
5937041,825.6944432370013,14.0
5937801,1134.9742369305795,19.0
5937802,664.3293888000001,12.0
5937803,638.5978482,11.0
5937805,,
5939007,2619.571537546663,44.0
5939011,1934.9195530029476,33.0
5939019,654.1279731687736,11.0
5939023,338.5890864,6.0
5939032,939.3856984569782,16.0
5939037,2569.280804483552,43.0
5939039,478.42770879913627,8.0
5939043,172.39886697925076,3.0
5939044,1028.7712468974378,18.0
5939045,331.77488765556836,6.0
5939801,151.8168276,3.0
5939802,234.2243772,4.0
5939803,287.6983812,5.0
5939804,432.5339196,8.0
5939805,1684.2194826,29.0
5939806,,
5939807,5133.7475826,86.0
5939808,1333.7518169999998,23.0
5939811,611.5309851358852,11.0
5941005,7452.6757841794615,125.0
5941009,2678.2756555199235,45.0
5941010,627.4950438911497,11.0
5941012,647.8873114513132,11.0
5941013,2115.062316983092,36.0
5941014,,
5941015,178.28279375274846,3.0
5941016,324.0374761184714,6.0
5941017,814.2433845700147,14.0
5941019,3029.3381570624088,51.0
5941021,1719.7742829768636,29.0
5941025,6351.160194,106.0
5941026,3848.49655971477,65.0
5941027,2262.4262360137373,38.0
5941039,427.21877090649355,8.0
5941041,84.15980760000001,2.0
5941801,359.526483,6.0
5941802,,
5941803,,
5941804,,
5941805,907.0946514,16.0
5941806,1899.775638,32.0
5941807,2169.5032416,37.0
5941808,,
5941809,2375.281044,40.0
5941810,2430.4796736,41.0
5941811,2571.1045878,43.0
5941812,689.8268916,12.0
5941813,,
5941817,2122.1889126,36.0
5941818,,
5941821,2015.4445968,34.0
5941827,,
5941828,,
5941829,,
5941831,,
5941833,7786.81278,130.0
5941835,,
5941837,9428.169684,158.0
5941838,9428.169684,158.0
5941839,9870.376716,165.0
5941840,9690.244146000001,162.0
5941841,10103.597046,169.0
5941844,,
5941845,9325.639734,156.0
5941848,,
5941849,,
5941850,13783.102031999999,230.0
5941851,13786.863036,230.0
5941852,,
5941854,,
5941855,13472.637624,225.0
5941856,,
5941861,,
5941862,,
5941864,,
5941866,19749.851334,330.0
5941868,,
5941871,14223.220506000001,238.0
5941872,,
5941873,5987.961624,100.0
5941876,,
5941879,6249.987102,105.0
5941880,1758.6871146,30.0
5941881,,
5941882,,
5941883,1477.9833294,25.0
5941884,,
5941885,556.4348538,10.0
5941886,475.7697528,8.0
5943008,10391.50983,174.0
5943012,782.9583552341256,14.0
5943017,322.2007102749662,6.0
5943023,129.00441551301896,3.0
5943027,2728.7401464,46.0
5943031,29582.566239417803,494.0
5943033,91108.7901,1519.0
5943037,,
5943804,2875.2547062,48.0
5943806,5561.2350822,93.0
5943807,3171.993336,53.0
5943808,332.4463338,6.0
5943809,,
5943813,,
5943815,427.9307484,8.0
5943816,368.135094,7.0
5943817,,
5943826,,
5943835,,
5943836,,
5943837,735.5181324,13.0
5945006,35374.97811,590.0
5945010,34927.125570000004,583.0
5945012,10479.683436,175.0
5945014,,
5945801,445.0907584455993,8.0
5945802,540.4750769276415,10.0
5945803,,
5947007,299.9478204,5.0
5947012,1819.754825040995,31.0
5947016,318.0663204,6.0
5947021,300.0128478,6.0
5947023,443.0259686871122,8.0
5947026,310.52994267759334,6.0
5947027,296.5549512,5.0
5947030,379.6953996,7.0
5947032,,
5947802,11152.092294,186.0
5947803,2119.5657204,36.0
5947804,1746.734562,30.0
5947806,3037.1113314,51.0
5947807,,
5947809,32002.804548,534.0
5947810,,
5947823,4064.6288274,68.0
5949005,6148.883683776324,103.0
5949011,326.7844338994591,6.0
5949013,1168.3497845383479,20.0
5949018,2052.189924783571,35.0
5949020,,
5949022,49.07757316342412,1.0
5949024,454.0145196,8.0
5949028,1165.3995021270102,20.0
5949032,,
5949035,17925.95321939398,299.0
5949038,323.6958912,6.0
5949039,389.1307062,7.0
5949041,,
5949802,442.44868980000007,8.0
5949803,435.7364514,8.0
5949804,451.9922178,8.0
5949805,,
5949807,337.1407866,6.0
5949810,238.69158120000003,4.0
5949811,219.640299,4.0
5949812,199.6489074,4.0
5949813,276.5317782,5.0
5949814,147.4705188,3.0
5949815,392.7669546,7.0
5949816,39.024441599999996,1.0
5949817,12246.049325999998,205.0
5949818,7940.768915999999,133.0
5949819,1633.0251258,28.0
5949820,740.3541918000001,13.0
5949832,186.4133886,4.0
5949843,66.5532474,2.0
5949844,19377.6816,323.0
5949845,18831.554736,314.0
5949846,,
5949847,17100.548274,286.0
5951007,2429.590466546755,41.0
5951009,129.119701786943,3.0
5951013,252.16785802554114,5.0
5951015,791.9004753118484,14.0
5951017,2386.4939852542625,40.0
5951019,2503.2081538633497,42.0
5951022,2892.3633889157327,49.0
5951028,895.0836841540446,15.0
5951031,,
5951032,63.67193639999999,2.0
5951034,1261.171970016448,22.0
5951038,2436.0527423047492,41.0
5951043,2565.8239289063968,43.0
5951051,3334.359964272451,56.0
5951053,,
5951801,1581.331389,27.0
5951802,1601.6223660977973,27.0
5951803,1248.0497706,21.0
5951804,1474.4839794,25.0
5951805,1194.3643296,20.0
5951806,914.371539,16.0
5951807,6339.944424000001,106.0
5951809,326.26351680000005,6.0
5951810,225.9666552,4.0
5951811,388.5124742,7.0
5951813,620.7085632,11.0
5951814,77.27725500000001,2.0
5951815,59.9521512,1.0
5951818,10678.263444244898,178.0
5951819,,
5951820,1125.4149732,19.0
5951821,963.0602418000001,17.0
5951822,,
5951823,493.0225818,9.0
5951824,,
5951825,,
5951826,,
5951827,3905.6916354,66.0
5951828,316.8351906,6.0
5951829,263.70208740000004,5.0
5951830,19394.150706,324.0
5951831,,
5951832,,
5951833,,
5951840,8544.922008,143.0
5951844,,
5951845,,
5951846,,
5951847,,
5951848,489.85227,9.0
5951849,,
5953007,1028.85914545038,18.0
5953012,972.7533636,17.0
5953019,806.6495764255507,14.0
5953023,554.6541345294728,10.0
5953033,1671.1585193637916,28.0
5953038,677.9585750414865,12.0
5953042,337.1739381250624,6.0
5953044,2440.792414284754,41.0
5953046,155.6480352,3.0
5953048,3637.7820690706167,61.0
5953050,3502.9962528,59.0
5953801,1133.9572788,19.0
5953802,5072.968356599999,85.0
5955003,22132.062866717693,369.0
5955005,3305.6229608771655,56.0
5955010,2288.3296649637705,39.0
5955014,403.0651327643268,7.0
5955021,365.118181135531,7.0
5955023,,
5955025,1084.3373222689654,19.0
5955030,278.6167578519362,5.0
5955034,297.76524880942003,5.0
5955040,,
5955042,4392.897592228149,74.0
5955801,301.68231000000003,6.0
5955802,337.1542122,6.0
5955803,1023.6978558000001,18.0
5955804,423.0286314,8.0
5955807,642.4602846000001,11.0
5955808,1560.2724806307692,27.0
5955812,,
5955840,,
5955850,,
5957022,,
5957802,7651.606608,128.0
5957803,7450.400226,125.0
5957804,,
5957813,1175.7310656,20.0
5957814,5681.448009,95.0
5957820,,
5959007,1072.2316553650983,18.0
5959805,,
5959806,,
5959809,,
5959810,3793.6749936,64.0
6001003,17169.984921247706,287.0
6001004,23009.541492,384.0
6001006,11795.739942,197.0
6001007,12009.445104,201.0
6001008,4416.768865200001,74.0
6001009,6279.497963671906,105.0
6001010,193.8057492,4.0
6001012,246.37772540816326,5.0
6001018,334.07177610872094,6.0
6001019,,
6001022,778.2723972,13.0
6001029,772.4921676528852,13.0
6001031,,
6001032,999.7257822,17.0
6001036,862.7343305999999,15.0
6001037,875.1012018,15.0
6001038,813.4209900000001,14.0
6001039,965.1146946,17.0
6001041,325.0427262,6.0
6001042,345.7461756,6.0
6001043,,
6001044,,
6001045,,
6001046,4555.5751176,76.0
6001047,7892.78061,132.0
6001048,7906.538226000001,132.0
6001049,7782.812003999999,130.0
6001050,8238.102096,138.0
6001052,7910.207958000001,132.0
6001055,26520.716292,443.0
6001057,,
6001058,7001.354316,117.0
6001059,7035.256444227273,118.0
6001060,25060.052124,418.0
6001065,,
6101010,,
6101014,,
6101015,,
6101017,53435.25556793306,891.0
6101025,54372.417084,907.0
6101036,54292.996015895405,905.0
6101041,,
6101063,,
6101095,,
6102003,63555.13277999999,1060.0
6102005,52910.572164000005,882.0
6102007,48659.991828,811.0
6102009,56547.926214,943.0
6102012,71161.347,1187.0
6102063,,
6103031,18239.741855368793,304.0
6103034,4192.5873822,70.0
6103049,5148.89595,86.0
6103052,,
6103097,,
6104005,37477.590714,625.0
6104006,5856.8439732,98.0
6104009,21951.409121076922,366.0
6104010,30807.48522,514.0
6104013,8440.926582,141.0
6104014,1967.4257706,33.0
6104017,25454.767512,425.0
6104038,27261.472058694548,455.0
6104044,29613.866592,494.0
6104097,28419.548736,474.0
6105001,3870.9961924774193,65.0
6105003,421.3519362,8.0
6105004,300.4204356,6.0
6105016,6933.093474336636,116.0
6105018,279.4759182,5.0
6105020,,
6105026,,
6105097,,
6106021,1822.6829046,31.0
6106023,398.22088121697766,7.0
6106097,,
6204001,,
6204003,,
6204005,,
6204007,,
6204009,,
6204010,,
6204011,,
6204012,,
6204015,,
6204018,,
6204019,,
6204020,411.5303022,7.0
6204022,,
6204025,,
6204030,,
6205014,,
6205015,716.0334113999999,12.0
6205016,1954.2735366,33.0
6205017,384.70744997848743,7.0
6205019,,
6205023,,
6205027,,
6205033,,
6208047,1280.6156298,22.0
6208059,,
6208065,,
6208068,,
6208073,1021.3653270286366,18.0
6208081,,
6208087,408.9140988,7.0
6208098,,
